List Size,Time Taken (s),Peak Memory Usage (bytes)
100000,0.28246519999811426,3565137
100000,0.29227330000139773,2568065
100000,0.28441229998134077,2666089
100000,0.2840040000155568,4428169
100000,0.2803587999660522,4006081
100000,0.28438659996027127,4663025
100000,0.2841364000341855,3653889
100000,0.2727123000076972,2906081
100000,0.2791442000307143,3036185
100000,0.2819457000005059,3638745
100000,0.2888264000066556,2924145
100000,0.282685499987565,3501129
100000,0.2826754000270739,3432345
100000,0.2770646999706514,3434817
100000,0.2833757999469526,3513945
100000,0.2737963999970816,2971753
100000,0.27873389999149367,3503585
100000,0.28203930001473054,3096657
100000,0.2779412000090815,2787369
100000,0.2766931999940425,2559785
100000,0.27688599994871765,3203417
100000,0.28770709998207167,3585025
500000,1.6796678999671713,15407801
500000,1.6911169999511912,18069641
500000,1.641228599997703,14042121
500000,1.622726799978409,15114801
500000,1.6591929999995045,16339337
500000,1.7025826000026427,15964441
500000,1.6691457999986596,15789097
500000,1.6972577000269666,15003641
500000,1.6637533000321127,17306745
500000,1.6393181000021286,13512897
500000,1.646494899992831,14500697
500000,1.6578700999962166,13167649
500000,1.6443381000426598,15961369
500000,1.650117399985902,16458729
500000,1.641729899973143,14175849
500000,1.6514222000259906,18040729
500000,1.6566253999480978,18330393
500000,1.6611169000389054,17095849
500000,1.6130141000030562,16655393
500000,1.637208100000862,16621473
500000,1.6425554000306875,14992145
500000,1.68529579997994,14907441
500000,1.6603737999685109,16583953
500000,1.6637184000574052,16019657
500000,1.6670835000113584,16516505
1000000,3.677777699951548,35293081
1000000,3.7058757999911904,30537217
1000000,3.8079704000265338,32499905
1000000,3.706897000025492,37738297
1000000,3.584357099956833,34003201
1000000,3.625911000010092,33388065
1000000,3.610176699992735,27715857
1000000,3.5492207999923266,31762873
1000000,3.6304994999663904,33885561
1000000,3.67025259998627,38951041
1000000,3.7032192000187933,33999121
1000000,3.7444275000016205,34902497
1000000,3.6343932999880053,28550137
1000000,3.8070869999937713,34776137
1000000,3.633541100018192,35812545
1000000,3.609425399976317,35486177
1000000,3.559082599997055,31421593
1000000,3.6212805999675766,35750249
1000000,3.5603580999886617,32003425
1000000,3.6924627000116743,33239601
1000000,3.8480427999747917,30481121
1000000,3.7149057000060566,28573641
1000000,3.7106410000124015,34246041
1000000,3.655559299979359,31190249
1000000,3.6961342000286095,33885913
