List Size,Time Taken (s),Peak Memory Usage (bytes)
500000,1.702082900039386,14201953
500000,1.6654920000000857,16112481
500000,1.741629500000272,16088489
500000,1.7460501000168733,14482393
500000,1.7339558000094257,14181473
500000,1.6803718999726698,15326105
500000,1.7583434999687597,13363321
500000,1.748868800001219,16938217
500000,1.7468517999514006,14315169
500000,1.7630349000100978,19378705
500000,1.7675279999966733,18450633
500000,1.75957690004725,15592897
500000,1.7943077000090852,14197361
500000,1.7589360999991186,17121249
500000,1.7127930999849923,14814641
500000,1.7077209000126459,14240521
1000000,3.7136842999607325,32583393
1000000,3.7002312999684364,28190361
1000000,3.6078202999779023,29086353
1000000,3.6744973000022583,27597649
1000000,3.6206187999923714,29868905
1000000,3.6111999999848194,30756881
1000000,3.6393040000111796,27845857
1000000,3.599957099999301,32529289
1000000,3.6076655000215396,29380729
1000000,3.6255526000168175,28228929
1000000,3.68177199998172,32930601
1000000,3.6531017999514006,29443985
1000000,3.6443698000512086,29108217
1000000,3.6179470000206493,33661673
1000000,3.5967479000100866,28033145
1000000,3.700618900009431,42553273
1000000,3.638892799965106,28576833
1000000,3.587201699963771,30163585
1000000,3.6089973999769427,29385529
1000000,3.713251000037417,39652329
1000000,3.7104375999770127,34812713
1000000,3.588586399971973,28674545
1000000,3.616560299997218,32105513
1000000,3.6636546999798156,34039345
1000000,3.598285800020676,29070009
