List Size,Time Taken (s),Peak Memory Usage (bytes)
100,0.00017790001584216952,40598
100,0.00018149998504668474,40598
100,0.00019460002658888698,40598
100,0.00018309999722987413,40598
100,0.00018019997514784336,40598
100,0.00018510001245886087,40598
100,0.00018229999113827944,40598
100,0.00017660000594332814,40598
500,0.001534299983177334,46633
500,0.0015579999890178442,46809
