List Size,Time Taken (s),Peak Memory Usage (bytes)
100000,0.4483415000140667,9286401
100000,0.4494176000007428,9239553
100000,0.44786509999539703,9248321
100000,0.44389720004983246,9241585
100000,0.44989390001865104,9270977
100000,0.44774660002440214,9294161
100000,0.4451872000354342,9236081
100000,0.4513110000407323,9260641
100000,0.4442838999675587,9241841
100000,0.44819289998849854,9246561
100000,0.44082439999328926,9249393
100000,0.44746589998248965,9239681
100000,0.43841709999833256,9241921
100000,0.4459920999943279,9241025
100000,0.4619797999621369,9245489
100000,0.4630893000285141,9254993
100000,0.45127079996746033,9251137
100000,0.44422110001323745,9302177
100000,0.44440259999828413,9256833
100000,0.4629356000223197,9237073
100000,0.46645469998475164,9235953
100000,0.4666991999838501,9248497
500000,2.494987800018862,46404497
500000,2.4456321999896318,46555793
500000,2.443991600011941,46630609
500000,2.4418960999464616,46661681
500000,2.4222240000381134,46662769
500000,2.45480820001103,46497777
500000,2.443828899995424,46636785
500000,2.4250564000103623,46664865
500000,2.4235029999981634,46595633
500000,2.429156399972271,46535377
500000,2.4130972999846563,46658241
500000,2.4158699000254273,46801073
500000,2.4662018999806605,46532305
500000,2.4360963000217453,46587281
500000,2.4193764999508858,46543793
500000,2.4332032999955118,46814625
500000,2.4267630000249483,46793281
500000,2.427424499997869,46545393
500000,2.4862501000170596,46502593
500000,2.5034546999959275,46611793
500000,2.510281599999871,46798081
500000,2.4503394999774173,46617137
500000,2.432449500018265,46537265
500000,2.414641799987294,46552433
500000,2.415612599987071,46564865
1000000,4.945374400005676,93610321
1000000,4.936483400000725,93341489
1000000,4.890463099989574,93170065
1000000,4.9194158999598585,93409297
1000000,4.970222199975979,93627169
1000000,4.928084500017576,93442097
1000000,4.977340100042056,93294097
1000000,4.981797499989625,93310305
1000000,4.969357499969192,92849521
1000000,4.987728000036441,93444305
1000000,4.991402999963611,93266289
1000000,4.937542100029532,92856305
1000000,4.896834000013769,93617201
1000000,4.909352999995463,93186865
1000000,4.8735276000224985,93356865
1000000,4.925454699958209,93493265
1000000,4.895381900016218,93580353
1000000,4.883829800004605,93353713
1000000,4.895122500020079,93402257
1000000,4.885082299995702,93392305
1000000,4.902851499966346,93595121
1000000,4.898012000019662,93586961
1000000,4.925383900001179,93496097
1000000,4.914108199998736,93270001
1000000,4.951425199978985,93594929
